,ind,cycle,start M,0,1,21,22,212,223,50,100
9914,4914,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14914,4914,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19914,4914,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24914,4914,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29914,4914,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34914,4914,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39914,4914,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44914,4914,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49914,4914,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4915,4915,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9915,4915,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14915,4915,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19915,4915,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24915,4915,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29915,4915,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34915,4915,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39915,4915,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44915,4915,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49915,4915,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4916,4916,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9916,4916,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14916,4916,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19916,4916,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24916,4916,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29916,4916,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34916,4916,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39916,4916,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44916,4916,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49916,4916,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4917,4917,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9917,4917,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14917,4917,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19917,4917,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24917,4917,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29917,4917,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34917,4917,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39917,4917,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44917,4917,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49917,4917,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4918,4918,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9918,4918,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14918,4918,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19918,4918,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24918,4918,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29918,4918,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34918,4918,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39918,4918,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44918,4918,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49918,4918,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4919,4919,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9919,4919,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14919,4919,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19919,4919,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24919,4919,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29919,4919,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34919,4919,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39919,4919,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44919,4919,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49919,4919,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4920,4920,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
9920,4920,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14920,4920,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19920,4920,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24920,4920,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29920,4920,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34920,4920,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39920,4920,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44920,4920,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49920,4920,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4921,4921,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9921,4921,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14921,4921,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19921,4921,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24921,4921,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29921,4921,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34921,4921,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39921,4921,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44921,4921,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49921,4921,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4922,4922,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9922,4922,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14922,4922,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19922,4922,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24922,4922,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29922,4922,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34922,4922,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39922,4922,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44922,4922,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49922,4922,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4923,4923,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9923,4923,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14923,4923,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19923,4923,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24923,4923,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29923,4923,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34923,4923,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39923,4923,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44923,4923,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49923,4923,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4924,4924,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9924,4924,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14924,4924,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19924,4924,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24924,4924,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29924,4924,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34924,4924,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39924,4924,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44924,4924,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49924,4924,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4925,4925,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9925,4925,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14925,4925,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19925,4925,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24925,4925,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29925,4925,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34925,4925,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39925,4925,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44925,4925,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49925,4925,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4926,4926,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9926,4926,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14926,4926,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19926,4926,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24926,4926,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29926,4926,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34926,4926,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39926,4926,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44926,4926,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49926,4926,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4927,4927,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
9927,4927,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14927,4927,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19927,4927,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24927,4927,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29927,4927,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34927,4927,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39927,4927,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44927,4927,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49927,4927,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4928,4928,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9928,4928,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14928,4928,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19928,4928,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24928,4928,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29928,4928,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34928,4928,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39928,4928,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44928,4928,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49928,4928,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4929,4929,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9929,4929,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14929,4929,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19929,4929,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24929,4929,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29929,4929,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34929,4929,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39929,4929,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44929,4929,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49929,4929,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4930,4930,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9930,4930,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14930,4930,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19930,4930,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24930,4930,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29930,4930,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34930,4930,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39930,4930,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44930,4930,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49930,4930,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4931,4931,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9931,4931,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14931,4931,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19931,4931,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24931,4931,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29931,4931,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34931,4931,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39931,4931,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44931,4931,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49931,4931,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4932,4932,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9932,4932,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14932,4932,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19932,4932,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24932,4932,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29932,4932,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34932,4932,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39932,4932,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44932,4932,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49932,4932,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4933,4933,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9933,4933,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14933,4933,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19933,4933,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24933,4933,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29933,4933,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34933,4933,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39933,4933,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44933,4933,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49933,4933,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4934,4934,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9934,4934,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14934,4934,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19934,4934,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24934,4934,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29934,4934,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34934,4934,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39934,4934,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44934,4934,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49934,4934,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4935,4935,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9935,4935,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14935,4935,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19935,4935,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24935,4935,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29935,4935,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34935,4935,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39935,4935,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44935,4935,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49935,4935,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4936,4936,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9936,4936,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14936,4936,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19936,4936,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24936,4936,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29936,4936,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34936,4936,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39936,4936,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44936,4936,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49936,4936,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4937,4937,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9937,4937,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14937,4937,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19937,4937,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24937,4937,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29937,4937,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34937,4937,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39937,4937,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44937,4937,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49937,4937,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4938,4938,1,21,0,0.6565,0.313007927,0.0101,0.0101,0.01,1.70E-05,0.000275073
9938,4938,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
14938,4938,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
19938,4938,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
24938,4938,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
29938,4938,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
34938,4938,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
39938,4938,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
44938,4938,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
49938,4938,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
4939,4939,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9939,4939,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14939,4939,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19939,4939,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24939,4939,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29939,4939,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34939,4939,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39939,4939,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44939,4939,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49939,4939,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4940,4940,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9940,4940,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14940,4940,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19940,4940,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24940,4940,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29940,4940,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34940,4940,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39940,4940,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44940,4940,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49940,4940,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4941,4941,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9941,4941,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14941,4941,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19941,4941,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24941,4941,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29941,4941,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34941,4941,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39941,4941,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44941,4941,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49941,4941,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4942,4942,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9942,4942,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14942,4942,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19942,4942,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24942,4942,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29942,4942,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34942,4942,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39942,4942,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44942,4942,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49942,4942,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4943,4943,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9943,4943,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14943,4943,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19943,4943,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24943,4943,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29943,4943,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34943,4943,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39943,4943,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44943,4943,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49943,4943,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4944,4944,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9944,4944,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14944,4944,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19944,4944,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24944,4944,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29944,4944,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34944,4944,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39944,4944,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44944,4944,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49944,4944,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4945,4945,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9945,4945,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14945,4945,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19945,4945,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24945,4945,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29945,4945,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34945,4945,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39945,4945,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44945,4945,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49945,4945,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4946,4946,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9946,4946,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14946,4946,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19946,4946,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24946,4946,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29946,4946,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34946,4946,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39946,4946,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44946,4946,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49946,4946,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4947,4947,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9947,4947,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14947,4947,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19947,4947,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24947,4947,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29947,4947,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34947,4947,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39947,4947,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44947,4947,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49947,4947,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4948,4948,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9948,4948,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14948,4948,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19948,4948,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24948,4948,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29948,4948,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34948,4948,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39948,4948,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44948,4948,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49948,4948,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4949,4949,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9949,4949,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14949,4949,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19949,4949,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24949,4949,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29949,4949,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34949,4949,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39949,4949,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44949,4949,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
49949,4949,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
4950,4950,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
9950,4950,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
14950,4950,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
19950,4950,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
24950,4950,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
29950,4950,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
34950,4950,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
39950,4950,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
44950,4950,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
